The Decemberists\Her Majesty\08_Red Right Ankle.mp3,Decemberists\Red Right Ankle.mp3,1,,
The Decemberists\Her Majesty\09_The Chimbley Sweep.mp3,Decemberists\Chimbley Sweep.mp3,1,,
The Decemberists\Picaresque\02_We Both Go Down Together.mp3,Decemberists\We Both Go Down Together.mp3,1,,
The Decemberists\Picaresque\04_The Sporting Life.mp3,Decemberists\Sporting Life.mp3,1,,
The Decemberists\Picaresque\06_From My Own True Love (Lost At Sea).mp3,Decemberists\From My Own True Love (Lost At Sea).mp3,1,,
The Decemberists\Picaresque\07_16 Military Wives.mp3,Decemberists\Sixteen Military Wives.mp3,1,,
The Decemberists\Picaresque\08_The Engine Driver.mp3,2005\Decemberists - Engine Driver.mp3,-1,,
The Decemberists\Picaresque\11_Of Angels And Angles.mp3,Decemberists\Of Angels And Angles.mp3,-1,,
The Dukes Of Stratosphear\Chips From The Chocolate Fireball\Vanishing Girl.mp3,iTunes\iTunes Music\The Dukes Of Stratosphear\Chips From The Chocolate Fireball\Vanishing Girl.mp3,1,,
The Dukes Of Stratosphear\Chips From The Chocolate Fireball\You're My Drug.mp3,iTunes\iTunes Music\The Dukes Of Stratosphear\Chips From The Chocolate Fireball\You're My Drug.mp3,1,,
The Farm\Hullabaloo\Shake Some Action.mp3,iTunes\iTunes Music\The Farm\Hullabaloo\Shake Some Action.mp3,1,,
The Fastbacks\Gone To The Moon - Go All The Way\Go All The Way.mp3,iTunes\iTunes Music\The Fastbacks\Gone To The Moon - Go All The Way\Go All The Way.mp3,1,,
The Fastbacks\Gone To The Moon - Go All The Way\Gone To The Moon (45 Version).mp3,iTunes\iTunes Music\The Fastbacks\Gone To The Moon - Go All The Way\Gone To The Moon (45 Version).mp3,1,,
The Feelies\Here Before\01_Nobody Knows.mp3,2011\Nobody Knows-The Feelies.mp3,-1,,
The Flamin' Groovies\A Bucket Of Brains\Get A Shot Of Rhythm And Blues.mp3,iTunes\iTunes Music\The Flamin' Groovies\A Bucket Of Brains\Get A Shot Of Rhythm And Blues.mp3,1,,
The Flamin' Groovies\A Bucket Of Brains\Little Queenie.mp3,iTunes\iTunes Music\The Flamin' Groovies\A Bucket Of Brains\Little Queenie.mp3,1,,
The Flamin' Groovies\A Bucket Of Brains\Married Woman.mp3,iTunes\iTunes Music\The Flamin' Groovies\A Bucket Of Brains\Married Woman.mp3,1,,
The Flamin' Groovies\A Bucket Of Brains\Slow Death.mp3,iTunes\iTunes Music\The Flamin' Groovies\A Bucket Of Brains\Slow Death.mp3,1,,
The Flamin' Groovies\A Bucket Of Brains\Talahassie Lassie.mp3,iTunes\iTunes Music\The Flamin' Groovies\A Bucket Of Brains\Talahassie Lassie.mp3,1,,
The Flamin' Groovies\At Full Speed...The Complete Sire Record\19th Nervous Breakdown.mp3,iTunes\iTunes Music\The Flamin' Groovies\At Full Speed...The Complete Sire Record\19th Nervous Breakdown.mp3,1,,
The Flamin' Groovies\At Full Speed...The Complete Sire Record\5D.mp3,iTunes\iTunes Music\The Flamin' Groovies\At Full Speed...The Complete Sire Record\5D.mp3,1,,
The Flamin' Groovies\At Full Speed...The Complete Sire Record\All I Wanted.mp3,iTunes\iTunes Music\The Flamin' Groovies\At Full Speed...The Complete Sire Record\All I Wanted.mp3,1,,
The Flamin' Groovies\At Full Speed...The Complete Sire Record\Between The Lines.mp3,iTunes\iTunes Music\The Flamin' Groovies\At Full Speed...The Complete Sire Record\Between The Lines.mp3,1,,
The Flamin' Groovies\At Full Speed...The Complete Sire Record\Blue Turns To Grey.mp3,iTunes\iTunes Music\The Flamin' Groovies\At Full Speed...The Complete Sire Record\Blue Turns To Grey.mp3,1,,
The Flamin' Groovies\At Full Speed...The Complete Sire Record\Boys.mp3,iTunes\iTunes Music\The Flamin' Groovies\At Full Speed...The Complete Sire Record\Boys.mp3,1,,
The Flamin' Groovies\At Full Speed...The Complete Sire Record\Don't Put Me On.mp3,iTunes\iTunes Music\The Flamin' Groovies\At Full Speed...The Complete Sire Record\Don't Put Me On.mp3,1,,
The Flamin' Groovies\At Full Speed...The Complete Sire Record\Don't You Lie To Me.mp3,iTunes\iTunes Music\The Flamin' Groovies\At Full Speed...The Complete Sire Record\Don't You Lie To Me.mp3,1,,
The Flamin' Groovies\At Full Speed...The Complete Sire Record\Down Down Down.mp3,iTunes\iTunes Music\The Flamin' Groovies\At Full Speed...The Complete Sire Record\Down Down Down.mp3,1,,
The Flamin' Groovies\At Full Speed...The Complete Sire Record\Feel A Whole Lot Better.mp3,iTunes\iTunes Music\The Flamin' Groovies\At Full Speed...The Complete Sire Record\Feel A Whole Lot Better.mp3,1,,
The Flamin' Groovies\At Full Speed...The Complete Sire Record\First Plane Home.mp3,iTunes\iTunes Music\The Flamin' Groovies\At Full Speed...The Complete Sire Record\First Plane Home.mp3,1,,
The Flamin' Groovies\At Full Speed...The Complete Sire Record\Good Laugh Mun.mp3,iTunes\iTunes Music\The Flamin' Groovies\At Full Speed...The Complete Sire Record\Good Laugh Mun.mp3,1,,
The Flamin' Groovies\At Full Speed...The Complete Sire Record\House Of Blue Lights.mp3,iTunes\iTunes Music\The Flamin' Groovies\At Full Speed...The Complete Sire Record\House Of Blue Lights.mp3,1,,
The Flamin' Groovies\At Full Speed...The Complete Sire Record\I Can't Hide.mp3,iTunes\iTunes Music\The Flamin' Groovies\At Full Speed...The Complete Sire Record\I Can't Hide.mp3,1,,
The Flamin' Groovies\At Full Speed...The Complete Sire Record\I Saw Her.mp3,iTunes\iTunes Music\The Flamin' Groovies\At Full Speed...The Complete Sire Record\I Saw Her.mp3,1,,
The Flamin' Groovies\At Full Speed...The Complete Sire Record\I'll Cry Alone.mp3,iTunes\iTunes Music\The Flamin' Groovies\At Full Speed...The Complete Sire Record\I'll Cry Alone.mp3,1,,
The Flamin' Groovies\At Full Speed...The Complete Sire Record\In The U.S.A..mp3,iTunes\iTunes Music\The Flamin' Groovies\At Full Speed...The Complete Sire Record\In The U.S.A..mp3,1,,
The Flamin' Groovies\At Full Speed...The Complete Sire Record\It Won't Be Wrong.mp3,iTunes\iTunes Music\The Flamin' Groovies\At Full Speed...The Complete Sire Record\It Won't Be Wrong.mp3,1,,
The Flamin' Groovies\At Full Speed...The Complete Sire Record\Jumpin' In The Night.mp3,iTunes\iTunes Music\The Flamin' Groovies\At Full Speed...The Complete Sire Record\Jumpin' In The Night.mp3,1,,
The Flamin' Groovies\At Full Speed...The Complete Sire Record\Lady Friend.mp3,iTunes\iTunes Music\The Flamin' Groovies\At Full Speed...The Complete Sire Record\Lady Friend.mp3,1,,
The Flamin' Groovies\At Full Speed...The Complete Sire Record\Let The Boy Rock And Roll.mp3,iTunes\iTunes Music\The Flamin' Groovies\At Full Speed...The Complete Sire Record\Let The Boy Rock And Roll.mp3,1,,
The Flamin' Groovies\At Full Speed...The Complete Sire Record\Misery.mp3,iTunes\iTunes Music\The Flamin' Groovies\At Full Speed...The Complete Sire Record\Misery.mp3,1,,
The Flamin' Groovies\At Full Speed...The Complete Sire Record\Move It.mp3,iTunes\iTunes Music\The Flamin' Groovies\At Full Speed...The Complete Sire Record\Move It.mp3,1,,
The Flamin' Groovies\At Full Speed...The Complete Sire Record\Next One Crying.mp3,iTunes\iTunes Music\The Flamin' Groovies\At Full Speed...The Complete Sire Record\Next One Crying.mp3,1,,
The Flamin' Groovies\At Full Speed...The Complete Sire Record\Paint It Black.mp3,iTunes\iTunes Music\The Flamin' Groovies\At Full Speed...The Complete Sire Record\Paint It Black.mp3,1,,
The Flamin' Groovies\At Full Speed...The Complete Sire Record\Please Please Girl.mp3,iTunes\iTunes Music\The Flamin' Groovies\At Full Speed...The Complete Sire Record\Please Please Girl.mp3,1,,
The Flamin' Groovies\At Full Speed...The Complete Sire Record\Please Please Me.mp3,iTunes\iTunes Music\The Flamin' Groovies\At Full Speed...The Complete Sire Record\Please Please Me.mp3,1,,
The Flamin' Groovies\At Full Speed...The Complete Sire Record\Reminiscing.mp3,iTunes\iTunes Music\The Flamin' Groovies\At Full Speed...The Complete Sire Record\Reminiscing.mp3,1,,
The Flamin' Groovies\At Full Speed...The Complete Sire Record\Shake Some Action (Demo Version).mp3,iTunes\iTunes Music\The Flamin' Groovies\At Full Speed...The Complete Sire Record\Shake Some Action (Demo Version).mp3,1,,
The Flamin' Groovies\At Full Speed...The Complete Sire Record\Shake Some Action.mp3,iTunes\iTunes Music\The Flamin' Groovies\At Full Speed...The Complete Sire Record\Shake Some Action.mp3,1,,
The Flamin' Groovies\At Full Speed...The Complete Sire Record\She Said Yeah.mp3,iTunes\iTunes Music\The Flamin' Groovies\At Full Speed...The Complete Sire Record\She Said Yeah.mp3,1,,
The Flamin' Groovies\At Full Speed...The Complete Sire Record\Sometimes.mp3,iTunes\iTunes Music\The Flamin' Groovies\At Full Speed...The Complete Sire Record\Sometimes.mp3,1,,
The Flamin' Groovies\At Full Speed...The Complete Sire Record\St. Louis Blues.mp3,iTunes\iTunes Music\The Flamin' Groovies\At Full Speed...The Complete Sire Record\St. Louis Blues.mp3,1,,
The Flamin' Groovies\At Full Speed...The Complete Sire Record\Take Me Back.mp3,iTunes\iTunes Music\The Flamin' Groovies\At Full Speed...The Complete Sire Record\Take Me Back.mp3,1,,
The Flamin' Groovies\At Full Speed...The Complete Sire Record\Teenage Confidential.mp3,iTunes\iTunes Music\The Flamin' Groovies\At Full Speed...The Complete Sire Record\Teenage Confidential.mp3,1,,
The Flamin' Groovies\At Full Speed...The Complete Sire Record\Tell Me Again.mp3,iTunes\iTunes Music\The Flamin' Groovies\At Full Speed...The Complete Sire Record\Tell Me Again.mp3,1,,
The Flamin' Groovies\At Full Speed...The Complete Sire Record\There's A Place.mp3,iTunes\iTunes Music\The Flamin' Groovies\At Full Speed...The Complete Sire Record\There's A Place.mp3,1,,
The Flamin' Groovies\At Full Speed...The Complete Sire Record\Ups And Downs.mp3,iTunes\iTunes Music\The Flamin' Groovies\At Full Speed...The Complete Sire Record\Ups And Downs.mp3,1,,
The Flamin' Groovies\At Full Speed...The Complete Sire Record\Werewolves Of London.mp3,iTunes\iTunes Music\The Flamin' Groovies\At Full Speed...The Complete Sire Record\Werewolves Of London.mp3,1,,
The Flamin' Groovies\At Full Speed...The Complete Sire Record\When I Heard Your Name.mp3,iTunes\iTunes Music\The Flamin' Groovies\At Full Speed...The Complete Sire Record\When I Heard Your Name.mp3,1,,
The Flamin' Groovies\At Full Speed...The Complete Sire Record\Yeah My Baby.mp3,iTunes\iTunes Music\The Flamin' Groovies\At Full Speed...The Complete Sire Record\Yeah My Baby.mp3,1,,
The Flamin' Groovies\At Full Speed...The Complete Sire Record\Yes I Am.mp3,iTunes\iTunes Music\The Flamin' Groovies\At Full Speed...The Complete Sire Record\Yes I Am.mp3,1,,
The Flamin' Groovies\At Full Speed...The Complete Sire Record\Yes It's True.mp3,iTunes\iTunes Music\The Flamin' Groovies\At Full Speed...The Complete Sire Record\Yes It's True.mp3,1,,
The Flamin' Groovies\At Full Speed...The Complete Sire Record\You Tore Me Down.mp3,iTunes\iTunes Music\The Flamin' Groovies\At Full Speed...The Complete Sire Record\You Tore Me Down.mp3,1,,
The Flamin' Groovies\At Full Speed...The Complete Sire Record\You're My Wonderful One.mp3,iTunes\iTunes Music\The Flamin' Groovies\At Full Speed...The Complete Sire Record\You're My Wonderful One.mp3,1,,
The Flamin' Groovies\Grease\And Your Bird Can Sing.mp3,iTunes\iTunes Music\The Flamin' Groovies\Grease\And Your Bird Can Sing.mp3,1,,
The Flamin' Groovies\Grease\Blues For Phylis.mp3,iTunes\iTunes Music\The Flamin' Groovies\Grease\Blues For Phylis.mp3,1,,
The Flamin' Groovies\Grease\Do I Love You.mp3,iTunes\iTunes Music\The Flamin' Groovies\Grease\Do I Love You.mp3,1,,
The Flamin' Groovies\Grease\Dog Meat.mp3,iTunes\iTunes Music\The Flamin' Groovies\Grease\Dog Meat.mp3,1,,
The Flamin' Groovies\Grease\Jumping Jack Flash.mp3,iTunes\iTunes Music\The Flamin' Groovies\Grease\Jumping Jack Flash.mp3,1,,
The Flamin' Groovies\Grease\Let Me Rock.mp3,iTunes\iTunes Music\The Flamin' Groovies\Grease\Let Me Rock.mp3,1,,
The Flamin' Groovies\Grease\River Deep Mountain High.mp3,iTunes\iTunes Music\The Flamin' Groovies\Grease\River Deep Mountain High.mp3,1,,
The Flamin' Groovies\Grease\She Don't Care About Time.mp3,iTunes\iTunes Music\The Flamin' Groovies\Grease\She Don't Care About Time.mp3,1,,
The Flamin' Groovies\Grease\Slow Death.mp3,iTunes\iTunes Music\The Flamin' Groovies\Grease\Slow Death.mp3,1,,
The Flamin' Groovies\Grease\So Much In Love.mp3,iTunes\iTunes Music\The Flamin' Groovies\Grease\So Much In Love.mp3,1,,
The Flamin' Groovies\Grease\Sweet Little Rock 'n' Roll.mp3,iTunes\iTunes Music\The Flamin' Groovies\Grease\Sweet Little Rock 'n' Roll.mp3,1,,
The Flamin' Groovies\Rockin' At The Roundhouse-Live\01 Between The Lines.mp3,iTunes\iTunes Music\The Flamin' Groovies\Rockin' At The Roundhouse-Live\01 Between The Lines.mp3,1,,
The Flamin' Groovies\Rockin' At The Roundhouse-Live\03 Fall On You.mp3,iTunes\iTunes Music\The Flamin' Groovies\Rockin' At The Roundhouse-Live\03 Fall On You.mp3,1,,
The Flamin' Groovies\Rockin' At The Roundhouse-Live\17 Capitol Radio Interview.mp3,iTunes\iTunes Music\The Flamin' Groovies\Rockin' At The Roundhouse-Live\17 Capitol Radio Interview.mp3,1,,
The Format\Dog Problems\04_She Doesn't Get It.mp3,The Format\Dog Problems\04_She Doesn't Get It (1).mp3,1,,
The Fresh & Onlys\Long Slow Dance\04_Presence of Mind.mp3,2012\Presence of Mind - The Fresh & Onlys.mp3,-1,,
The Futureheads\Unknown Album\Hounds of Love.mp3,iTunes\iTunes Music\The Futureheads\Unknown Album\Hounds of Love.mp3,1,,
The Go-Betweens\Oceans Apart\02_Finding You.mp3,2005\Go-Betweens - Finding You.mp3,-1,,
The Hi-Fives\_..And A Whole Lotta You!\Bad Connection.mp3,iTunes\iTunes Music\The Hi-Fives\_..And A Whole Lotta You!\Bad Connection.mp3,1,,
The Hi-Fives\_..And A Whole Lotta You!\Tainted Love.mp3,iTunes\iTunes Music\The Hi-Fives\_..And A Whole Lotta You!\Tainted Love.mp3,1,,
The Hi-Fives\_..And A Whole Lotta You!\Words Of Love.mp3,iTunes\iTunes Music\The Hi-Fives\_..And A Whole Lotta You!\Words Of Love.mp3,1,,
The House Of Love\She Paints Words In Red\07_Money Man.mp3,2013\12-Money Man.mp3,-1,,
The House Of Love\The Fontana Years\Beatles And Stones (Single Version).mp3,iTunes\iTunes Music\The House Of Love\The Fontana Years\Beatles And Stones (Single Version).mp3,1,,
The House Of Love\The Fontana Years\I Don't Know Why I Love You.mp3,iTunes\iTunes Music\The House Of Love\The Fontana Years\I Don't Know Why I Love You.mp3,1,,
The Kinks\Arthur or the Decline and Fall of the Br\Shangri-La.mp3,iTunes\iTunes Music\The Kinks\Arthur or the Decline and Fall of the Br\Shangri-La.mp3,1,,
The Kinks\Arthur or the Decline and Fall of the Br\Victoria.mp3,iTunes\iTunes Music\The Kinks\Arthur or the Decline and Fall of the Br\Victoria.mp3,1,,
The Kinks\Part One Lola Versus Powerman And The Mo\Apeman.mp3,iTunes\iTunes Music\The Kinks\Part One Lola Versus Powerman And The Mo\Apeman.mp3,1,,
The Kinks\Part One Lola Versus Powerman And The Mo\Get Back In Line.mp3,iTunes\iTunes Music\The Kinks\Part One Lola Versus Powerman And The Mo\Get Back In Line.mp3,1,,
The Kinks\Part One Lola Versus Powerman And The Mo\Lola [bonus] [mono single version].mp3,iTunes\iTunes Music\The Kinks\Part One Lola Versus Powerman And The Mo\Lola [bonus] [mono single version].mp3,1,,
The Kinks\The EP Collection\A Well Respected Man.mp3,iTunes\iTunes Music\The Kinks\The EP Collection\A Well Respected Man.mp3,1,,
The Kinks\The EP Collection\All Day And All Of The Night.mp3,iTunes\iTunes Music\The Kinks\The EP Collection\All Day And All Of The Night.mp3,1,,
The Kinks\The EP Collection\David Watts.mp3,iTunes\iTunes Music\The Kinks\The EP Collection\David Watts.mp3,1,,
The Kinks\The EP Collection\Death Of The Clown.mp3,iTunes\iTunes Music\The Kinks\The EP Collection\Death Of The Clown.mp3,1,,
The Kinks\The EP Collection\Dedicated Follower Of Fashion.mp3,iTunes\iTunes Music\The Kinks\The EP Collection\Dedicated Follower Of Fashion.mp3,1,,
The Kinks\The EP Collection\See My Friends.mp3,iTunes\iTunes Music\The Kinks\The EP Collection\See My Friends.mp3,1,,
The Kinks\The EP Collection\Set Me Free.mp3,iTunes\iTunes Music\The Kinks\The EP Collection\Set Me Free.mp3,1,,
The Kinks\The EP Collection\Till The End Of The Day.mp3,iTunes\iTunes Music\The Kinks\The EP Collection\Till The End Of The Day.mp3,1,,
The Kinks\The EP Collection\You Really Got Me.mp3,iTunes\iTunes Music\The Kinks\The EP Collection\You Really Got Me.mp3,1,,
The Kinks\The Kinks Are The Village Green Preserva\Big Sky.mp3,iTunes\iTunes Music\The Kinks\The Kinks Are The Village Green Preserva\Big Sky.mp3,1,,
The Kinks\The Kinks Are The Village Green Preserva\Wicked Annabella (Stereo).mp3,iTunes\iTunes Music\The Kinks\The Kinks Are The Village Green Preserva\Wicked Annabella (Stereo).mp3,1,,
The Lilac Time\This Morning\Dance Out Of The Shadows.mp3,iTunes\iTunes Music\The Lilac Time\This Morning\Dance Out Of The Shadows.mp3,1,,
The Loud Family And Anton Barbeau\What If It Works\(Kind Of) In Love.mp3,iTunes\iTunes Music\The Loud Family And Anton Barbeau\What If It Works\(Kind Of) In Love.mp3,1,,
The Loud Family And Anton Barbeau\What If It Works\Don't Bother Me While I'm Living For.mp3,iTunes\iTunes Music\The Loud Family And Anton Barbeau\What If It Works\Don't Bother Me While I'm Living For.mp3,1,,
The Loud Family And Anton Barbeau\What If It Works\Flow Thee Water.mp3,iTunes\iTunes Music\The Loud Family And Anton Barbeau\What If It Works\Flow Thee Water.mp3,1,,
The Loud Family And Anton Barbeau\What If It Works\I Think I See the Light.mp3,iTunes\iTunes Music\The Loud Family And Anton Barbeau\What If It Works\I Think I See the Light.mp3,1,,
The Loud Family And Anton Barbeau\What If It Works\I've Been Craving Lately.mp3,iTunes\iTunes Music\The Loud Family And Anton Barbeau\What If It Works\I've Been Craving Lately.mp3,1,,
The Loud Family And Anton Barbeau\What If It Works\Mavis of Maybelline Towers.mp3,iTunes\iTunes Music\The Loud Family And Anton Barbeau\What If It Works\Mavis of Maybelline Towers.mp3,1,,
The Loud Family And Anton Barbeau\What If It Works\Pop Song 99.mp3,iTunes\iTunes Music\The Loud Family And Anton Barbeau\What If It Works\Pop Song 99.mp3,1,,
The Loud Family And Anton Barbeau\What If It Works\Remember You.mp3,iTunes\iTunes Music\The Loud Family And Anton Barbeau\What If It Works\Remember You.mp3,1,,
The Loud Family And Anton Barbeau\What If It Works\Rocks Off.mp3,iTunes\iTunes Music\The Loud Family And Anton Barbeau\What If It Works\Rocks Off.mp3,1,,
The Loud Family And Anton Barbeau\What If It Works\Song About Rocks Off.mp3,iTunes\iTunes Music\The Loud Family And Anton Barbeau\What If It Works\Song About Rocks Off.mp3,1,,
The Loud Family And Anton Barbeau\What If It Works\Total Mass Destruction.mp3,iTunes\iTunes Music\The Loud Family And Anton Barbeau\What If It Works\Total Mass Destruction.mp3,1,,
The Loud Family And Anton Barbeau\What If It Works\What If It Works_.mp3,iTunes\iTunes Music\The Loud Family And Anton Barbeau\What If It Works\What If It Works_.mp3,1,,
The Loud Family\From Ritual To Romance\Curse Of The Frontier Land.mp3,iTunes\iTunes Music\The Loud Family\From Ritual To Romance\Curse Of The Frontier Land.mp3,1,,
The Lucksmiths\The Chapter In Your Life Entitled San Fr\01 The Chapter In Your Life Entitled.mp3,iTunes\iTunes Music\The Lucksmiths\The Chapter In Your Life Entitled San Fr\01 The Chapter In Your Life Entitled.mp3,1,,
The Lucksmiths\The Chapter In Your Life Entitled San Fr\04 I Started A Joke.mp3,iTunes\iTunes Music\The Lucksmiths\The Chapter In Your Life Entitled San Fr\04 I Started A Joke.mp3,1,,
The Lucksmiths\Warmer Corners\06_Sunlight In A Jar.mp3,Powerpop\2000s\06 Sunlight In A Jar.mp3,-1,,
The Midwest Beat\Gone Not Lost\06_When She Came To Town.mp3,2011\When She Came To Town-The Midwest Beat.mp3,-1,,
The Mighty Echoes\Doo Wop Around the Christmas Tree\11_Happy Xmas (War is Over).mp3,iTunes\iTunes Music\Compilations\ipod_xmas\01 The Mighty Echoes-Happy Xmas (War is Over).mp3,1,,
The Minus 5\Dungeon Golds\11_Hold Down The Fort.mp3,2015\Hold Down The Fort-The Minus Five.mp3,-1,,
The Minus Five\Hello Recording Club CD 1993_12\Drunkards Lullaby.mp3,iTunes\iTunes Music\The Minus Five\Hello Recording Club CD 1993_12\Drunkards Lullaby.mp3,1,,
The Minus Five\Hello Recording Club CD 1993_12\Loser So Supreme.mp3,iTunes\iTunes Music\The Minus Five\Hello Recording Club CD 1993_12\Loser So Supreme.mp3,1,,
The Monochrome Set\Black And White Minstrels\Alphaville.mp3,iTunes\iTunes Music\The Monochrome Set\Black And White Minstrels\Alphaville.mp3,1,,
The Monochrome Set\Black And White Minstrels\Eine Symphonie Des Grauens.mp3,iTunes\iTunes Music\The Monochrome Set\Black And White Minstrels\Eine Symphonie Des Grauens.mp3,1,,
The Monochrome Set\Black And White Minstrels\Hes Frank (Slight Return).mp3,iTunes\iTunes Music\The Monochrome Set\Black And White Minstrels\Hes Frank (Slight Return).mp3,1,,
The Monochrome Set\Black And White Minstrels\Jet Set Junta.mp3,iTunes\iTunes Music\The Monochrome Set\Black And White Minstrels\Jet Set Junta.mp3,1,,
The Monochrome Set\Black And White Minstrels\Monochrome Set.mp3,iTunes\iTunes Music\The Monochrome Set\Black And White Minstrels\Monochrome Set.mp3,1,,
The Moore Brothers\California Sister\04_Vanishing Blues.mp3,2013\21-Vanishing Blues.mp3,-1,,
The Moore Brothers\Now Is The Time For Love\Sorting Books.mp3,iTunes\iTunes Music\The Moore Brothers\Now Is The Time For Love\Sorting Books.mp3,1,,
The New Pornographers\Jackie Dressed in Cobras.mp3,2005\New Pornographers - Jackie Dressed in Cobras.mp3,-1,,
The New Pornographers\Town Halo.mp3,A.C. Newman\The Slow Wonder\10_The Town Halo.mp3,0,,
The New Pornographers\Twin Cinema\01_Twin Cinemas.mp3,The New Pornographers\Twin Cinemas.mp3,1,,
The New Pornographers\Twin Cinema\08_Sing Me Spanish Techno.mp3,The New Pornographers\Sing Me Spanish Techno.mp3,1,,
The Orange Peels\Sun Moon\01_The Words Dont Work.mp3,2013\24-The Words Don't Work.mp3,-1,,
The Paul & John\Inner Sunset\2. Everything Comes Together.mp3,The Paul & John\Inner Sunset\2. Everything Comes Together (1).mp3,1,,
The Posies\At Least At Last [Disc 1]\Any Other Way (Demo).mp3,iTunes\iTunes Music\The Posies\At Least At Last [Disc 1]\Any Other Way (Demo).mp3,1,,
The Posies\Definite Door (Single)\I Am The Cosmos.mp3,iTunes\iTunes Music\The Posies\Definite Door (Single)\I Am The Cosmos.mp3,1,,
The Raconteurs\Broken Boy Soldiers\02_Hands.mp3,The Raconteurs\Broken Boy Soldiers\02_Hands (1).mp3,1,,
The Red Button\As Fas As Yesterday Goes\06_Sandreen.mp3,2011\Sandreen-The Red Button.mp3,-1,,
The Resonars\Crummy Desert Sound\04_A City Out Of Reach.mp3,2013\03-A City Out Of Reach.mp3,2,,
The Rolling Stones\Citadel.mp3,Rolling Stones\Citadel.mp3,1,,
The Rolling Stones\Gomper.mp3,Rolling Stones\Gomper.mp3,1,,
The Rubinoos\Automatic Toaster\01 Two Guitars Bass And Drums.mp3,iTunes\iTunes Music\The Rubinoos\Automatic Toaster\01 Two Guitars Bass And Drums.mp3,1,,
The Rubinoos\Automatic Toaster\02 The Pony Express.mp3,iTunes\iTunes Music\The Rubinoos\Automatic Toaster\02 The Pony Express.mp3,1,,
The Rubinoos\Automatic Toaster\03 Mark Schau.mp3,iTunes\iTunes Music\The Rubinoos\Automatic Toaster\03 Mark Schau.mp3,1,,
The Rubinoos\Automatic Toaster\04 Earth 1.mp3,iTunes\iTunes Music\The Rubinoos\Automatic Toaster\04 Earth 1.mp3,1,,
The Rubinoos\Automatic Toaster\05 Must Be Aword.mp3,iTunes\iTunes Music\The Rubinoos\Automatic Toaster\05 Must Be Aword.mp3,1,,
The Rubinoos\Automatic Toaster\06 Can't Have Her Back.mp3,iTunes\iTunes Music\The Rubinoos\Automatic Toaster\06 Can't Have Her Back.mp3,1,,
The Rubinoos\Automatic Toaster\07 Same Old Heartache.mp3,iTunes\iTunes Music\The Rubinoos\Automatic Toaster\07 Same Old Heartache.mp3,1,,
The Rubinoos\Automatic Toaster\08 Zombie Night In Madrid.mp3,iTunes\iTunes Music\The Rubinoos\Automatic Toaster\08 Zombie Night In Madrid.mp3,1,,
The Rubinoos\Automatic Toaster\09 I Pity The Fool.mp3,iTunes\iTunes Music\The Rubinoos\Automatic Toaster\09 I Pity The Fool.mp3,1,,
The Rubinoos\Automatic Toaster\10 Black Is Black.mp3,iTunes\iTunes Music\The Rubinoos\Automatic Toaster\10 Black Is Black.mp3,1,,
The Rubinoos\Automatic Toaster\11 Cave GIrls.mp3,iTunes\iTunes Music\The Rubinoos\Automatic Toaster\11 Cave GIrls.mp3,1,,
The Shazam\Tomorrow the World\01_Rockin' and Rollin' With My Rock N' Roll Rock N Roller.mp3,Powerpop\2000s\17 Rockin' and Rollin' With My Rock N' Roll Rock N Roller.mp3,2,,
The Smithereens\Christmas With The Smithereens\05_Christmas Time All Over The World.mp3,iTunes\iTunes Music\Compilations\ipod_xmas\23 The Smithereens-Christmas Time All Over The World.mp3,1,,
The Soft Boys\Live at the Portland Arms\01 Give It To The Soft Boys.mp3,iTunes\iTunes Music\The Soft Boys\Live at the Portland Arms\01 Give It To The Soft Boys.mp3,1,,
The Soft Boys\Live at the Portland Arms\02 Sandra's Having Her Brain Out.mp3,iTunes\iTunes Music\The Soft Boys\Live at the Portland Arms\02 Sandra's Having Her Brain Out.mp3,1,,
The Soft Boys\Live at the Portland Arms\04 My Eveline.mp3,iTunes\iTunes Music\The Soft Boys\Live at the Portland Arms\04 My Eveline.mp3,1,,
The Soft Boys\Live at the Portland Arms\05 Human Music.mp3,iTunes\iTunes Music\The Soft Boys\Live at the Portland Arms\05 Human Music.mp3,1,,
The Soft Boys\Live at the Portland Arms\06 We Like Bananas.mp3,iTunes\iTunes Music\The Soft Boys\Live at the Portland Arms\06 We Like Bananas.mp3,1,,
The Soft Boys\Live at the Portland Arms\07 Horns Large Horns.mp3,iTunes\iTunes Music\The Soft Boys\Live at the Portland Arms\07 Horns Large Horns.mp3,1,,
The Soft Boys\Live at the Portland Arms\08 The Book Of Love.mp3,iTunes\iTunes Music\The Soft Boys\Live at the Portland Arms\08 The Book Of Love.mp3,1,,
The Soft Boys\Live at the Portland Arms\09 Wish I Had My Baby.mp3,iTunes\iTunes Music\The Soft Boys\Live at the Portland Arms\09 Wish I Had My Baby.mp3,1,,
The Soft Boys\Live at the Portland Arms\10 White Shoes Blues.mp3,iTunes\iTunes Music\The Soft Boys\Live at the Portland Arms\10 White Shoes Blues.mp3,1,,
The Soft Boys\Live at the Portland Arms\11 In The Mood.mp3,iTunes\iTunes Music\The Soft Boys\Live at the Portland Arms\11 In The Mood.mp3,1,,
The Soft Boys\Live at the Portland Arms\12 That's When Your Heartaches Begin.mp3,iTunes\iTunes Music\The Soft Boys\Live at the Portland Arms\12 That's When Your Heartaches Begin.mp3,1,,
